customer_id,age,gender,region,annual_income,tenure_months,subscription_tier,num_purchases_last_year,avg_order_value,total_spent_last_year,days_since_last_purchase,returns_last_year,email_open_rate,app_sessions_last_month,avg_session_duration_min,support_tickets_last_year,loyalty_points,referral_count,marketing_opt_in,churned
108314,31,Female,Central,31800.0,47,Basic,10,25.72,257.2,6,1,0.556,9,9.68,1,123,0,1,0
108315,45,Non-binary,South,58000.0,5,Basic,4,62.24,248.96,80,1,0.28,4,7.96,0,308,1,0,1
108316,45,Female,North,49400.0,9,Basic,6,19.08,114.48,76,0,0.15,8,0.5,1,225,2,1,1
108317,18,Male,Central,15000.0,8,Basic,7,32.99,230.93,121,1,0.376,3,16.0,1,240,0,1,1
108318,65,Male,East,80900.0,10,Premium,10,44.89,448.9,33,0,0.436,2,14.54,1,152,1,0,0
108319,46,Male,Central,68600.0,42,Standard,3,25.72,77.16,4,0,0.427,8,1.48,0,192,1,1,0
108320,48,Male,Central,55100.0,20,Basic,7,51.39,359.73,19,1,0.529,7,4.43,1,188,1,1,0
108321,37,Male,East,49000.0,24,Standard,3,34.8,104.4,19,0,0.306,8,8.72,1,192,0,0,1
108322,18,Male,East,15000.0,13,Basic,8,36.01,288.08,139,0,0.436,6,6.77,0,144,0,1,1
108323,48,Male,East,49200.0,25,Standard,6,22.49,134.94,66,1,0.145,4,18.68,1,131,1,1,1
108324,32,Male,North,34600.0,62,Standard,5,23.04,115.2,38,0,0.563,5,17.76,1,116,1,1,0
108325,46,Non-binary,South,62400.0,9,Premium,8,69.79,558.32,2,0,0.123,10,5.0,3,204,1,1,0
108326,36,Female,West,48700.0,120,Basic,3,26.41,79.23,2,0,0.401,7,1.26,0,47,1,1,0
108327,42,Female,Central,46200.0,22,Standard,5,12.67,63.35,45,1,,8,10.2,2,57,1,1,0
108328,29,Female,Central,,12,Basic,5,33.54,167.7,55,0,0.511,9,2.67,0,63,1,1,0
108329,50,Male,Central,30900.0,8,Standard,2,41.47,82.94,23,0,0.449,3,22.13,1,235,0,1,1
108330,24,Female,North,56200.0,32,Basic,6,14.4,86.4,5,0,0.599,3,7.19,1,31,0,1,0
108331,68,Female,East,46300.0,29,Standard,8,40.62,324.96,16,0,0.839,7,3.26,0,318,0,1,0
108332,68,Male,North,81400.0,10,Standard,4,46.48,185.92,17,1,0.346,6,5.77,0,190,0,1,1
108333,60,Female,East,68400.0,55,Standard,11,23.67,260.37,64,0,0.487,7,8.01,1,0,0,1,0
108334,56,Male,Central,60400.0,36,Basic,3,20.84,62.52,118,0,0.165,4,1.36,1,0,1,1,1
108335,38,Female,Central,46900.0,53,Basic,7,24.22,169.54,23,0,0.142,6,7.57,2,218,0,1,0
108336,54,Male,Central,52900.0,58,Basic,4,25.07,100.28,4,0,0.327,6,18.69,0,388,0,0,0
108337,38,Female,South,56100.0,8,Basic,8,27.69,221.52,13,0,0.202,3,13.84,0,0,2,0,0
108338,19,Male,East,15000.0,58,Basic,2,36.88,73.76,30,0,,3,3.1,0,0,0,1,0
108339,59,Male,South,71500.0,40,Basic,5,23.5,117.5,25,0,0.872,9,10.72,0,561,1,0,0
108340,54,Female,East,52700.0,36,Basic,2,5.96,11.92,23,0,0.492,11,4.08,4,0,2,1,1
108341,39,Female,South,42000.0,21,Standard,12,14.81,177.72,15,0,0.723,15,5.33,2,355,2,1,0
108342,23,Male,West,27200.0,56,Standard,11,11.35,124.85,9,2,0.315,2,5.41,1,170,3,0,1
108343,31,Male,East,38000.0,62,Standard,3,43.04,129.12,64,0,0.727,3,55.78,0,136,1,1,1
108344,18,Female,West,35000.0,34,Standard,7,63.82,446.74,17,1,0.566,6,12.57,1,217,0,1,0
108345,51,Male,Central,58800.0,36,Basic,2,5.32,10.64,6,1,0.796,6,11.08,1,332,3,1,0
108346,18,Female,South,41100.0,93,Premium,11,59.9,658.9,163,0,0.565,3,8.02,1,205,1,0,1
108347,43,Female,East,66400.0,1,Standard,6,12.49,74.94,19,0,0.782,8,6.26,1,17,1,1,0
108348,28,Female,West,41800.0,66,Standard,4,36.42,145.68,178,0,0.363,3,2.76,0,35,0,0,1
108349,20,Female,Central,39500.0,26,Premium,17,90.73,1542.41,93,0,0.315,7,1.67,0,693,0,0,0
108350,42,Female,North,79100.0,70,Standard,3,35.79,107.37,102,0,0.121,7,15.28,0,187,1,1,0
108351,35,Female,West,24400.0,12,Standard,13,45.35,589.55,9,2,0.118,3,3.93,0,426,1,0,0
108352,50,Female,South,73500.0,33,Standard,9,51.41,462.69,156,1,0.497,5,1.46,0,320,0,1,1
108353,23,Female,South,54400.0,33,Standard,4,96.15,384.6,46,0,0.577,5,5.16,0,282,0,1,0
108354,29,Male,North,44500.0,38,Premium,13,19.86,258.18,122,0,0.483,12,9.86,1,354,0,0,1
108355,18,Male,East,54700.0,22,Basic,4,69.18,276.72,182,0,0.149,3,3.95,0,265,0,0,1
108356,18,Female,South,52800.0,17,Basic,8,20.18,161.44,55,0,0.279,4,7.51,1,48,1,0,1
108357,62,Female,West,65100.0,38,Basic,6,17.93,107.58,29,0,0.374,6,9.55,3,120,0,1,0
108358,66,Male,South,70000.0,42,Basic,4,74.18,296.72,13,0,0.424,11,10.19,3,293,1,1,0
108359,40,Male,North,56300.0,24,Standard,4,25.33,101.32,36,0,0.409,5,5.76,0,0,1,1,1
108360,28,Male,West,28800.0,37,Standard,9,29.52,265.68,97,0,0.498,0,10.22,2,133,0,1,1
108361,35,Female,North,82100.0,78,Basic,5,23.63,118.15,28,0,0.354,4,3.34,0,25,1,0,0
108362,50,Female,South,69400.0,28,Basic,5,14.31,71.55,12,0,0.438,4,8.2,3,309,0,1,1
108363,32,Female,South,42000.0,3,Basic,6,54.97,329.82,4,0,0.081,3,10.11,2,197,0,0,1
108364,42,Male,South,31100.0,34,Standard,12,46.51,558.12,40,1,0.283,4,4.52,1,16,0,1,0
108365,39,Female,East,51500.0,9,Basic,6,5.0,30.0,1,0,0.494,9,2.36,2,0,2,1,0
108366,32,Female,West,24700.0,32,Basic,5,17.64,88.2,6,0,0.569,11,,1,132,0,0,0
108367,32,Female,West,51900.0,49,Basic,5,6.79,33.95,97,0,,10,2.55,2,98,0,1,1
108368,43,Male,North,16700.0,23,Standard,9,23.46,211.14,97,1,0.521,13,4.21,1,300,0,0,1
108369,26,Female,North,55000.0,45,Basic,7,46.3,324.1,90,0,0.665,4,12.1,2,251,1,1,1
108370,45,Male,West,47700.0,46,Standard,5,45.67,228.35,33,0,0.398,12,5.55,0,165,1,1,0
108371,33,Female,South,18600.0,59,Premium,9,72.68,654.12,20,0,0.227,7,6.32,1,748,0,1,0
108372,41,Female,North,49600.0,86,Basic,3,49.92,149.76,84,0,0.682,7,16.37,3,0,1,1,1
108373,57,Female,North,65300.0,70,Standard,7,18.69,130.83,15,1,0.102,4,9.13,1,13,1,1,0
108374,37,Non-binary,West,45100.0,2,Premium,7,35.12,245.84,87,0,0.381,8,11.19,1,274,0,0,1
108375,51,Female,West,78700.0,17,Premium,12,56.01,672.12,48,0,0.785,6,3.38,2,141,0,1,0
108376,18,Female,South,33300.0,12,Standard,8,32.52,260.16,16,0,0.447,7,15.2,3,0,0,0,1
108377,33,Male,North,53400.0,41,Basic,3,8.21,24.63,41,0,0.239,10,12.78,1,173,1,1,1
108378,39,Female,West,44500.0,24,Basic,4,76.38,305.52,66,0,0.259,0,5.69,2,90,0,0,1
108379,64,Female,North,77700.0,14,Premium,11,88.36,971.96,1,2,0.149,3,4.99,0,466,1,0,0
108380,18,Female,East,15000.0,17,Basic,4,49.12,196.48,2,0,0.284,8,1.21,3,243,0,0,0
108381,38,Male,West,50600.0,19,Basic,3,22.64,67.92,40,0,0.301,11,5.85,0,0,0,0,1
108382,58,Female,South,55400.0,45,Basic,3,15.1,45.3,4,0,0.243,8,1.88,0,322,1,0,0
108383,29,Male,South,56900.0,6,Basic,3,11.97,35.91,13,0,0.557,2,13.36,0,137,2,1,0
108384,36,Male,West,46200.0,14,Standard,4,61.37,245.48,53,0,0.31,3,1.52,2,313,5,1,1
108385,43,Male,West,61000.0,2,Standard,8,85.03,680.24,44,0,0.669,15,2.92,0,201,0,0,0
108386,41,Female,East,53500.0,45,Basic,5,128.41,642.05,18,0,0.356,7,6.7,0,636,0,1,0
108387,59,Male,South,92200.0,55,Basic,5,42.35,211.75,125,0,0.648,6,1.57,2,199,2,0,1
108388,45,Male,South,31800.0,37,Standard,7,214.66,1502.62,14,0,0.126,4,5.31,0,751,0,0,0
108389,56,Male,East,62500.0,41,Standard,6,64.76,388.56,4,0,0.668,1,2.49,1,170,0,1,0
108390,34,Female,South,29800.0,30,Standard,9,24.23,218.07,28,0,0.416,9,3.48,1,118,0,1,0
108391,29,Male,South,15000.0,36,Basic,3,28.6,85.8,45,0,0.313,2,13.88,2,154,0,0,1
108392,36,Male,South,30700.0,4,Basic,8,39.42,315.36,3,0,0.309,0,10.69,2,374,2,1,1
108393,24,Male,East,50100.0,35,Premium,8,145.91,1167.28,41,0,,9,7.55,1,486,0,1,0
108394,45,Female,South,53200.0,13,Basic,4,8.07,32.28,10,1,0.145,9,13.02,1,2,0,1,0
108395,34,Male,East,40100.0,41,Basic,1,67.38,67.38,51,0,0.409,8,4.25,0,83,0,1,0
108396,30,Male,East,50200.0,22,Basic,8,23.05,184.4,85,1,0.497,7,5.84,1,0,2,1,1
108397,45,Male,Central,55300.0,65,Basic,3,89.72,269.16,46,0,0.831,5,13.31,0,50,0,0,0
108398,24,Male,East,42300.0,31,Standard,8,43.22,345.76,12,0,0.126,10,12.46,1,263,0,1,0
108399,49,Male,West,,12,Basic,5,13.01,65.05,5,1,0.17,10,6.36,1,0,1,0,1
108400,33,Female,North,49800.0,8,Basic,4,6.18,24.72,48,0,0.354,5,8.5,3,37,1,1,1
108401,54,Female,West,,13,Standard,7,22.3,156.1,33,0,0.535,9,14.03,0,189,0,1,1
108402,34,Female,East,57900.0,25,Basic,9,15.86,142.74,1,0,0.236,12,0.89,2,263,0,1,0
108403,47,Male,Central,38600.0,62,Standard,2,45.44,90.88,19,0,0.524,6,10.39,0,0,1,0,0
108404,41,Female,Central,48600.0,18,Basic,4,38.56,154.24,118,1,0.265,14,8.72,1,45,0,1,1
108405,49,Male,South,72800.0,34,Basic,3,40.03,120.09,5,0,0.343,4,11.16,0,277,1,0,0
108406,40,Non-binary,Central,46700.0,8,Premium,11,115.25,1267.75,11,1,0.738,9,1.23,1,516,1,1,0
108407,18,Male,West,22000.0,40,Basic,6,53.92,323.52,45,0,0.247,6,24.11,0,304,1,1,0
108408,52,Male,West,92300.0,23,Basic,4,35.22,140.88,24,0,0.788,28,9.2,0,318,0,0,1
108409,38,Male,East,66900.0,34,Standard,7,50.89,356.23,79,0,0.335,6,18.42,2,74,1,0,1
108410,49,Female,South,59400.0,69,Basic,3,25.36,76.08,20,0,0.802,10,13.96,2,222,0,1,0
108411,48,Male,West,42900.0,28,Basic,8,46.47,371.76,145,1,0.462,5,1.05,2,216,0,1,1
108412,29,Male,North,15000.0,9,Standard,9,64.04,576.36,135,0,0.061,17,7.47,0,356,0,1,1
108413,27,Male,East,46500.0,30,Standard,3,20.5,61.5,10,0,0.594,6,18.75,1,261,1,1,0
108414,48,Female,North,74200.0,29,Standard,7,82.46,577.22,2,0,0.715,7,2.06,0,678,1,0,0
108415,35,Female,South,49700.0,45,Basic,6,87.2,523.2,16,0,0.201,14,11.08,0,165,1,1,0
108416,51,Male,West,35400.0,28,Standard,8,28.09,224.72,6,0,0.235,6,9.56,3,2,0,1,0
108417,37,Male,West,48300.0,67,Premium,7,146.56,1025.92,7,2,0.224,2,6.46,2,551,0,1,0
108418,52,Male,Central,53500.0,47,Premium,10,21.96,219.6,68,0,0.687,7,0.51,0,0,0,1,0
108419,45,Female,West,55900.0,28,Standard,7,57.67,403.69,23,0,0.416,16,3.0,4,360,1,1,0
108420,43,Male,West,79000.0,26,Standard,6,78.33,469.98,65,0,0.529,10,13.78,0,40,1,1,0
108421,34,Male,Central,54300.0,11,Standard,4,35.72,142.88,66,0,0.574,9,8.87,0,395,0,0,1
108422,42,Male,East,58900.0,20,Premium,14,110.6,1548.4,34,0,0.564,14,26.37,0,1091,1,1,0
108423,55,Male,West,62500.0,6,Basic,6,26.53,159.18,17,0,0.712,3,3.61,1,345,1,0,0
108424,38,Female,Central,52800.0,23,Basic,6,33.46,200.76,36,0,0.267,10,13.11,0,0,0,1,0
108425,46,Female,West,44500.0,5,Basic,5,26.46,132.3,1,0,0.235,8,7.33,2,291,0,1,1
108426,40,Male,West,56700.0,29,Premium,9,108.19,973.71,72,0,0.396,6,6.74,1,357,0,0,1
108427,41,Female,East,47100.0,10,Standard,3,33.5,100.5,10,0,0.782,8,14.42,1,134,1,0,0
108428,61,Male,East,57300.0,35,Basic,10,29.54,295.4,99,1,0.758,3,2.24,1,278,0,1,1
108429,55,Female,East,74600.0,27,Premium,10,50.15,501.5,97,1,0.291,3,17.99,1,297,1,1,1
108430,40,Male,West,17700.0,17,Standard,10,16.38,163.8,6,0,0.294,11,9.51,0,183,0,1,0
108431,42,Female,East,43200.0,7,Premium,12,19.95,239.4,34,1,0.037,0,1.28,1,315,1,1,1
108432,30,Male,North,48000.0,25,Premium,9,61.86,556.74,24,1,0.517,4,6.05,0,69,1,1,0
108433,37,Male,South,63200.0,24,Basic,4,56.5,226.0,62,0,0.33,5,3.93,2,6,0,1,1
108434,43,Female,East,58400.0,83,Basic,7,62.34,436.38,22,0,,5,6.67,0,454,3,1,0
108435,50,Male,North,49000.0,19,Basic,6,33.13,198.78,28,0,0.816,10,17.72,3,160,2,1,0
108436,49,Male,South,56700.0,43,Standard,5,39.11,195.55,77,0,0.449,5,14.65,1,231,1,1,0
108437,25,Male,North,38700.0,15,Standard,6,27.74,166.44,71,0,,9,4.54,0,263,0,1,0
108438,52,Non-binary,North,82100.0,11,Standard,7,50.85,355.95,1,0,0.296,5,10.58,2,66,0,1,0
108439,38,Male,West,59900.0,37,Standard,7,59.47,416.29,23,0,0.264,13,7.91,0,22,0,1,0
108440,26,Male,East,48600.0,18,Standard,11,23.52,258.72,83,0,0.197,4,11.12,0,226,0,1,1
108441,56,Male,West,65000.0,25,Basic,3,36.44,109.32,38,0,0.243,8,12.19,0,27,0,1,0
108442,58,Male,North,51000.0,2,Standard,9,66.83,601.47,10,0,0.288,3,19.68,0,287,1,0,1
108443,42,Male,South,31100.0,15,Standard,9,58.18,523.62,1,0,0.192,10,3.95,0,222,0,1,0
108444,48,Female,North,52300.0,17,Standard,5,22.18,110.9,85,0,0.37,2,2.53,1,0,1,1,1
108445,49,Male,North,,10,Basic,3,68.27,204.81,6,1,,1,14.75,0,0,1,1,1
108446,57,Male,North,58000.0,20,Basic,6,20.64,123.84,74,1,0.71,11,5.82,4,0,1,0,1
108447,48,Female,East,64500.0,5,Basic,10,49.4,494.0,74,1,0.694,7,8.27,4,88,1,0,1
108448,22,Female,North,20700.0,29,Basic,4,105.39,421.56,46,0,0.521,12,7.96,1,529,1,1,0
108449,65,Male,West,63700.0,20,Standard,10,20.83,208.3,47,1,0.059,8,7.84,2,0,0,0,0
108450,53,Male,East,81000.0,19,Standard,0,77.72,0.0,29,0,0.185,4,,2,337,0,0,1
108451,32,Female,South,52000.0,37,Basic,5,8.42,42.1,4,0,0.781,9,11.39,1,98,1,0,0
108452,26,Male,West,31300.0,11,Basic,6,5.27,31.62,24,1,0.218,6,0.74,2,194,0,0,1
108453,46,Male,East,43000.0,68,Standard,7,82.5,577.5,13,0,0.434,4,4.18,1,397,0,0,0
108454,35,Female,South,57400.0,10,Premium,7,83.78,586.46,24,0,0.233,5,14.67,0,469,1,1,0
108455,43,Male,East,64000.0,47,Basic,3,10.63,31.89,136,0,0.532,6,17.84,1,287,1,0,1
108456,49,Female,West,66400.0,62,Standard,6,64.19,385.14,12,0,0.524,7,10.2,1,259,0,1,0
108457,32,Male,East,38800.0,4,Basic,6,17.07,102.42,64,1,0.211,5,11.01,2,0,0,1,1
108458,24,Female,Central,18400.0,14,Standard,10,44.86,448.6,29,1,0.099,7,22.53,2,64,1,1,0
108459,44,Male,South,52500.0,8,Standard,6,19.51,117.06,68,1,0.374,6,6.99,4,71,0,1,1
108460,32,Female,South,61000.0,36,Standard,6,80.79,484.74,81,1,0.289,7,11.57,3,395,1,0,1
108461,41,Male,Central,37100.0,15,Standard,9,45.79,412.11,125,0,0.664,23,2.08,0,254,0,1,1
108462,22,Male,East,32500.0,11,Standard,6,49.51,297.06,58,0,0.293,18,1.32,1,306,1,1,1
108463,36,Female,Central,68000.0,22,Premium,7,103.03,721.21,30,0,0.467,8,11.51,3,566,1,1,0
108464,48,Non-binary,West,52200.0,26,Basic,6,19.59,117.54,32,0,0.188,4,10.4,0,232,1,1,0
108465,47,Male,East,53800.0,56,Basic,7,6.48,45.36,33,1,0.617,11,6.83,0,144,1,0,0
108466,29,Male,East,19500.0,56,Basic,11,5.0,55.0,11,0,0.551,7,7.41,3,0,0,1,0
108467,24,Male,South,42400.0,13,Standard,6,108.14,648.84,29,0,0.52,14,8.42,3,471,1,1,0
108468,39,Male,North,37600.0,6,Basic,5,24.07,120.35,51,0,0.307,16,3.02,1,246,1,0,1
108469,46,Male,South,32800.0,33,Basic,5,36.58,182.9,48,0,0.188,8,2.51,1,41,0,0,1
108470,44,Non-binary,South,39400.0,21,Basic,3,21.63,64.89,43,0,0.33,3,16.79,1,133,1,0,1
108471,32,Female,West,44200.0,59,Basic,4,26.21,104.84,142,1,0.567,14,14.15,2,265,0,0,1
108472,43,Female,West,29600.0,60,Standard,6,125.43,752.58,42,0,0.181,7,8.77,2,755,2,0,1
108473,59,Female,Central,47500.0,34,Standard,7,29.81,208.67,51,0,0.469,5,25.46,3,153,0,1,1
108474,42,Female,North,58600.0,28,Basic,6,32.25,193.5,2,0,0.55,8,5.48,2,419,1,1,0
108475,18,Male,East,27000.0,30,Basic,0,24.51,0.0,24,0,0.868,3,0.82,2,336,0,1,0
108476,42,Female,South,38000.0,28,Premium,10,110.61,1106.1,40,2,0.441,2,3.39,0,613,1,1,0
108477,66,Male,East,69100.0,30,Standard,8,20.39,163.12,40,1,0.241,7,0.89,0,68,0,1,0
108478,22,Female,North,56100.0,17,Premium,16,108.27,1732.32,19,2,0.562,8,6.29,0,980,2,1,0
108479,39,Female,East,65900.0,16,Basic,8,34.9,279.2,30,0,0.668,5,4.98,1,111,1,0,1
108480,36,Male,West,43600.0,18,Standard,14,56.51,791.14,3,0,0.268,3,13.0,2,608,0,0,0
108481,40,Female,South,60300.0,80,Basic,7,50.71,354.97,28,0,0.458,15,2.48,1,8,1,1,0
108482,42,Male,West,52500.0,2,Basic,1,25.37,25.37,9,0,0.348,1,11.5,1,62,1,0,1
108483,54,Male,South,37400.0,16,Basic,9,50.5,454.5,15,0,0.642,3,5.25,0,533,0,1,0
108484,40,Male,South,21600.0,18,Basic,5,24.15,120.75,9,0,0.457,3,6.66,0,0,1,0,0
108485,56,Male,Central,51400.0,33,Premium,7,58.81,411.67,0,0,0.196,12,11.3,2,348,1,0,0
108486,37,Male,North,24000.0,15,Basic,3,56.16,168.48,11,0,0.318,2,5.2,1,98,0,1,1
108487,34,Female,South,47000.0,63,Basic,2,48.72,97.44,1,0,0.442,1,8.24,0,105,0,0,0
108488,30,Male,Central,31700.0,53,Standard,8,88.59,708.72,216,0,,9,,0,283,0,1,1
108489,18,Female,North,34000.0,65,Premium,13,46.47,604.11,99,0,0.571,5,35.72,1,280,1,0,1
108490,43,Female,South,57900.0,28,Premium,8,108.51,868.08,3,1,0.265,7,17.22,1,382,1,1,0
108491,66,Male,South,83300.0,60,Basic,7,10.36,72.52,83,0,0.362,1,13.0,1,208,0,1,0
108492,45,Male,West,40600.0,13,Premium,13,128.35,1668.55,78,0,0.253,9,6.64,1,1035,0,0,1
108493,48,Male,East,63700.0,25,Basic,7,28.45,199.15,32,0,0.409,0,2.77,0,80,1,0,0
108494,34,Male,East,,4,Standard,3,78.03,234.09,1,0,0.788,6,5.73,2,123,0,0,0
108495,36,Male,Central,55100.0,36,Standard,6,75.62,453.72,18,0,0.35,10,11.68,0,406,0,1,0
108496,52,Male,South,77400.0,36,Premium,12,72.8,873.6,33,0,0.154,7,16.96,0,234,1,1,0
108497,65,Female,East,,29,Basic,9,41.79,376.11,37,2,0.385,7,19.68,2,380,1,1,1
108498,58,Female,Central,63500.0,21,Standard,7,45.71,319.97,17,0,0.44,5,6.93,1,228,1,0,0
108499,49,Male,North,65400.0,44,Standard,8,31.34,250.72,43,1,0.287,13,7.47,0,484,0,1,0
108500,39,Male,Central,26500.0,58,Basic,7,24.5,171.5,167,0,0.369,8,35.75,0,249,0,1,1
108501,42,Female,Central,26200.0,82,Standard,5,33.31,166.55,11,0,0.237,9,8.23,0,100,0,1,0
108502,29,Female,Central,45000.0,35,Premium,9,71.32,641.88,9,0,0.251,8,1.32,0,380,1,1,0
108503,20,Female,North,48200.0,24,Standard,11,32.11,353.21,157,0,0.284,3,5.68,2,258,1,0,1
108504,24,Male,East,16500.0,17,Standard,1,35.16,35.16,10,0,0.163,5,14.97,1,0,3,1,0
108505,40,Female,West,49100.0,38,Standard,6,42.14,252.84,70,1,0.397,3,6.54,0,0,2,1,0
108506,35,Female,South,50300.0,13,Standard,9,23.14,208.26,41,0,0.431,4,25.31,1,0,0,1,0
108507,20,Female,East,21300.0,36,Standard,8,116.41,931.28,65,0,0.495,8,7.45,3,614,0,1,0
108508,39,Female,South,43200.0,14,Standard,3,5.46,16.38,10,0,0.473,11,1.94,1,169,1,0,0
108509,35,Male,North,52700.0,25,Basic,5,14.61,73.05,26,0,0.311,1,10.73,1,3,0,0,0
108510,24,Male,Central,35200.0,12,Basic,6,44.79,268.74,33,0,0.091,7,5.68,0,117,0,1,1
108511,34,Female,Central,44800.0,18,Basic,6,63.44,380.64,67,0,0.241,1,6.96,0,259,1,1,1
108512,35,Male,North,30400.0,34,Standard,8,81.16,649.28,10,0,,3,32.61,0,364,0,1,0
108513,31,Male,North,39900.0,48,Basic,7,56.53,395.71,17,0,0.456,8,3.17,0,196,0,0,0
108514,51,Male,East,53800.0,20,Basic,4,15.24,60.96,64,0,0.263,12,0.75,0,19,0,1,1
108515,18,Female,North,23200.0,3,Basic,6,36.49,218.94,215,1,0.444,9,3.97,2,103,0,0,1
108516,18,Female,East,,5,Premium,10,33.53,335.3,4,0,0.372,2,7.78,2,168,1,0,0
108517,39,Male,West,47600.0,5,Premium,12,114.4,1372.8,41,3,0.111,0,8.74,1,797,3,0,1
108518,40,Male,South,36700.0,61,Basic,5,50.97,254.85,8,0,0.115,12,8.25,1,225,2,0,0
108519,44,Female,West,52900.0,113,Standard,6,6.93,41.58,5,0,0.509,8,1.28,1,104,1,0,0
108520,32,Male,North,36200.0,24,Standard,9,9.92,89.28,96,1,0.198,1,1.22,0,0,1,1,1
108521,27,Female,South,23500.0,5,Basic,7,19.24,134.68,29,0,0.382,12,3.94,1,230,1,0,0
108522,39,Female,West,20700.0,11,Basic,5,62.92,314.6,38,0,0.538,4,7.74,1,242,0,0,1
108523,33,Female,North,55500.0,10,Basic,7,12.01,84.07,29,0,0.604,1,19.34,1,2,0,0,1
108524,59,Male,South,77400.0,59,Basic,2,18.16,36.32,61,0,0.321,10,11.94,1,210,1,1,1
108525,35,Female,East,32900.0,18,Basic,8,58.55,468.4,20,2,0.893,8,3.54,3,518,0,0,0
108526,38,Female,South,56500.0,120,Basic,1,35.46,35.46,54,0,0.475,5,8.47,1,434,3,0,0
108527,71,Female,East,64000.0,10,Premium,18,28.32,509.76,81,0,0.432,9,5.58,2,107,1,1,1
108528,36,Female,West,40800.0,11,Standard,8,48.94,391.52,3,2,0.288,8,10.51,1,394,1,1,1
108529,46,Female,South,47200.0,18,Basic,6,50.07,300.42,9,1,0.359,12,1.69,1,205,0,0,0
108530,47,Male,South,51700.0,17,Basic,4,35.48,141.92,5,0,0.439,4,8.83,0,228,1,0,1
108531,49,Male,North,66500.0,53,Basic,5,29.13,145.65,70,2,0.195,2,3.68,1,104,1,0,1
108532,43,Female,West,46100.0,27,Basic,7,13.77,96.39,239,0,0.071,5,16.63,2,150,0,0,1
108533,42,Female,South,46000.0,40,Basic,9,17.1,153.9,63,2,0.197,5,8.28,1,129,0,1,1
108534,40,Male,Central,59300.0,32,Basic,7,75.73,530.11,95,0,0.231,2,8.76,2,470,3,1,1
108535,32,Female,North,42200.0,32,Basic,4,25.43,101.72,77,0,0.614,7,19.18,1,241,0,1,1
108536,43,Female,West,43500.0,22,Standard,9,72.54,652.86,27,1,,14,7.94,1,451,2,0,0
108537,65,Male,West,76000.0,55,Premium,10,186.18,1861.8,95,2,0.343,12,2.94,2,1000,0,1,1
108538,55,Male,West,77000.0,48,Basic,8,81.09,648.72,29,1,,10,4.34,1,540,1,0,1
108539,43,Female,West,66500.0,13,Basic,5,24.57,122.85,104,1,0.234,3,0.5,6,5,0,1,1
108540,50,Female,South,39900.0,19,Basic,3,31.1,93.3,88,0,0.721,1,11.07,0,0,1,1,1
108541,28,Female,South,19700.0,12,Basic,7,43.68,305.76,57,0,0.333,13,0.84,0,369,0,1,0
108542,36,Female,South,59100.0,28,Basic,4,7.18,28.72,40,0,0.187,10,12.34,1,134,0,1,0
108543,51,Male,South,55300.0,34,Basic,2,65.09,130.18,44,0,0.849,1,6.5,2,71,1,1,1
108544,58,Male,East,35200.0,17,Premium,9,45.38,408.42,9,0,0.27,6,28.3,0,140,1,1,0
108545,29,Female,West,28200.0,19,Standard,8,24.6,196.8,35,1,0.615,9,10.43,1,306,1,0,0
108546,33,Female,East,36100.0,13,Premium,14,80.6,1128.4,10,0,0.635,8,1.97,1,202,1,0,0
108547,67,Female,Central,70200.0,11,Standard,5,81.0,405.0,46,0,0.149,5,1.14,1,187,1,0,1
108548,40,Female,West,59600.0,18,Standard,14,41.53,581.42,41,2,0.48,6,26.74,1,280,0,1,0
108549,63,Male,South,57700.0,22,Basic,5,50.33,251.65,37,0,0.582,8,18.62,0,109,1,1,1
108550,42,Female,South,63900.0,13,Basic,8,9.53,76.24,49,2,0.719,6,6.45,0,116,0,1,1
108551,42,Male,East,54800.0,10,Standard,9,87.43,786.87,6,1,0.251,5,,2,587,2,1,1
108552,35,Male,South,26100.0,95,Premium,11,74.07,814.77,10,0,0.117,4,8.78,1,599,0,1,0
108553,51,Male,South,54900.0,18,Premium,8,101.14,809.12,27,2,0.128,6,3.13,3,619,0,1,0
108554,57,Male,East,72000.0,29,Basic,5,18.99,94.95,59,0,0.166,6,1.67,1,7,0,1,1
108555,26,Male,West,36200.0,38,Premium,12,42.7,512.4,92,1,0.411,12,13.37,0,197,0,1,1
108556,34,Non-binary,South,48500.0,32,Standard,9,80.4,723.6,2,0,0.392,11,4.75,1,220,0,1,0
108557,51,Female,South,51100.0,41,Basic,6,27.26,163.56,25,0,0.201,8,0.75,1,258,0,1,0
108558,37,Female,North,53800.0,28,Basic,4,53.33,213.32,42,0,0.116,17,9.81,1,268,0,0,0
108559,33,Female,South,36700.0,7,Standard,4,20.15,80.6,43,0,0.351,6,15.2,3,239,1,0,1
108560,52,Male,South,95900.0,29,Standard,8,47.89,383.12,66,1,0.347,4,0.56,2,339,1,1,1
108561,53,Male,West,42800.0,20,Standard,8,32.24,257.92,238,1,0.463,5,2.99,0,16,0,1,1
108562,33,Female,East,80000.0,12,Premium,11,29.59,325.49,47,0,,12,6.19,0,234,0,1,0
108563,42,Male,South,37500.0,78,Standard,4,26.61,106.44,15,0,0.285,8,1.44,1,311,1,1,0
108564,23,Male,Central,50500.0,5,Basic,5,54.64,273.2,4,1,0.063,8,4.06,1,89,0,0,1
108565,27,Male,East,48100.0,35,Basic,4,48.47,193.88,17,0,0.144,10,19.17,1,209,1,1,0
